0x020101B8 OSDynLoad_IsModuleLoaded
0x02012390 OSDynLoad_Release
0x0200D43C OSDynLoad_SetAllocator
0x0200D5E4 OSDynLoad_SetTLSAllocator
0x02003264 OSEffectiveToPhysical
0x0202E814 OSEnableAllThreadFPUException
0x02020978 OSEnableForegroundExit
0x020208BC OSEnableHomeButtonMenu
0x020193B8 OSEnableInterrupts
0x0201CB68 OSEnableOverlayArena
0x0201CBF0 OSEnableOverlayArenaDev
0x0201CBD0 OSEnableOverlayArenaWithTimeout
0x0201CCAC OSEnableOverlayArenaWithTimeoutDev
0x0202E7A4 OSEnableThreadFPUException
0x0200ACD8 OSEnforceInorderIO
0x0202A9D8 OSExitThread
0x02032C1C OSFastCond_Init
0x02033000 OSFastCond_Signal
0x02032C78 OSFastCond_Wait
0x02031FF0 OSFastMutex_Init
0x02031D20 OSFastMutex_Lock
0x02031EF8 OSFastMutex_TryLock
0x02031DF8 OSFastMutex_Unlock
0x020173F8 OSFatal
0x0201BF3C OSForceFullRelaunch
0x02030948 OSFreeSysHealth
0x020075BC OSFreeToSystem
0x0201D580 OSFreeVirtAddr
0x0202C51C OSGetActiveThreadLink
0x02004B1C OSGetAlarmFromQueue
0x02006C3C OSGetAlarmUserData
0x0200783C OSGetArgcArgv
0x0200799C OSGetAtomic64
0x0201D4AC OSGetAvailPhysAddrRange
0x0200391C OSGetBootPMFlags
0x020202A4 OSGetCallArgs
0x0201D52C OSGetCodegenCore
0x0201D550 OSGetCodegenMode
0x0201D4EC OSGetCodegenVirtAddrRange
0x020031CC OSGetConsoleType
0x0200A8E0 OSGetCoreCount
0x0200A8E8 OSGetCoreId
0x02016880 OSGetCrashDumpType
0x02015E94 OSGetCrashInfo
0x02009F44 OSGetCurrentContext
0x0200A6F0 OSGetCurrentFPUContext
0x02003934 OSGetCurrentPMState
0x0202C5C0 OSGetCurrentThread
0x0201D46C OSGetDataPhysAddrRange
0x0200B1E4 OSGetDefaultAppIOQueue
0x0202A1B0 OSGetDefaultThread
0x0201F170 OSGetForegroundBucket
0x02018040 OSGetForegroundBucketFreeArea
0x02031CC8 OSGetHardwareBoardRevision
0x02031CB8 OSGetHardwareBoardType
0x02031C78 OSGetHardwareVersion
0x02018C2C OSGetInfo
0x02015D2C OSGetLastError
0x02003928 OSGetLastPMState
0x0200A8A8 OSGetMainCoreId
0x0201D42C OSGetMapVirtAddrRange
0x0200763C OSGetMemBound
0x02003320 OSGetOSID
0x020032F8 OSGetPFID
0x0202F18C OSGetPerformanceNumbers
0x0202051C OSGetProcessInfo
0x020180CC OSGetScreenCapturePermission
0x02018154 OSGetScreenCapturePermissionEx
0x0201D5F8 OSGetSecCodeGenMode
0x02007900 OSGetSecurityLevel
0x02021F74 OSGetSemaphoreCount
0x0202FE5C OSGetSharedData
0x0201F1D8 OSGetShutdownFlags
0x0201F1CC OSGetShutdownReason
0x0200A720 OSGetStackPointer
0x020151AC OSGetSymbolName
0x02030958 OSGetSysHealth
0x020031C0 OSGetSystemInfo
0x0201F164 OSGetSystemMessageQueue
0x02031498 OSGetSystemMode
0x0202D1B0 OSGetSystemTick
0x0202D198 OSGetSystemTime
0x02030CE0 OSGetSystemVersion
0x0202BC1C OSGetThreadAffinity
0x0202BD5C OSGetThreadCoreTime
0x0202BD10 OSGetThreadName
0x0202B230 OSGetThreadPriority
0x0202B64C OSGetThreadSpecific
0x0202C7D0 OSGetTick
0x0202C78C OSGetTime
0x02003310 OSGetTitleID
0x02003304 OSGetUPID
0x0200A230 OSGetUserStackPointer
0x02018AB4 OSHandle_AddRef
0x02018938 OSHandle_Alloc
0x020188B8 OSHandle_InitTable
0x02018B38 OSHandle_Release
0x020189EC OSHandle_TranslateAndAddRef
0x02004A80 OSInitAlarmQueue
0x02004AE0 OSInitAlarmQueueEx
0x0201E854 OSInitCond
0x0201E8C8 OSInitCondEx
0x0200A0F4 OSInitContext
0x0202D21C OSInitCoroutine
0x02016B1C OSInitEvent
0x02016BB0 OSInitEventEx
0x0201D610 OSInitMessageQueue
0x0201D6E8 OSInitMessageQueueEx
0x0201DDBC OSInitMutex
0x0201DE40 OSInitMutexEx
0x02022978 OSInitRendezvous
0x02021BEC OSInitSemaphore
0x02021C78 OSInitSemaphoreEx
0x020224E4 OSInitSpinLock
0x0202204C OSInitStopwatch
0x0202B760 OSInitThreadQueue
0x0202BAD4 OSInitThreadQueueEx
0x0201B864 OSIopShell_InjectCommand
0x02009000 OSIsAddressRangeDCValid
0x0201D0D4 OSIsAddressValid
0x0203147C OSIsBlockThreadsOnExit
0x020038AC OSIsColdBoot
0x0200390C OSIsCompatBoot
0x0204BB84 OSIsDebuggerInitialized
0x020031D8 OSIsDebuggerPresent
0x020038DC OSIsECOBoot
0x02003954 OSIsECOMode
0x0201C878 OSIsEnabledOverlayArena
0x0201C884 OSIsEnabledOverlayArenaDev
0x020203A0 OSIsHomeButtonMenuEnabled
0x020192D4 OSIsInterruptEnabled
0x0200A8B0 OSIsMainCore
0x020038CC OSIsNormalBoot
0x020038FC OSIsOffBoot
0x02003940 OSIsProdMode
0x0202853C OSIsSchedulerLocked
0x020038BC OSIsSelfRefreshBoot
0x020038EC OSIsStandbyBoot
0x0202B8E8 OSIsThreadSuspended
0x0202B97C OSIsThreadTerminated
0x0202AAE8 OSJoinThread
0x0201BCD8 OSLaunchTitleByPathl
0x0201BDF0 OSLaunchTitleByPathv
0x0201BBA8 OSLaunchTitlel
0x0201BCC0 OSLaunchTitlev
0x0200A65C OSLoadContext
0x0202D32C OSLoadCoroutine
0x0200A2EC OSLoadFPUContext
0x0201E1D0 OSLockMutex
0x0202EB08 OSLogArgs
0x0202EB04 OSLogBuffer
0x0202EB0C OSLogFunc
0x0202EB10 OSLogPrintf
0x0202EC30 OSLogReport
0x0202EBF0 OSLogRetrieve
0x0202F0E0 OSLogSaveCrashDump
0x0202F134 OSLogSetFilterPolicy
0x0201D5D4 OSMapMemory
0x02022E00 OSMemoryBarrier
0x0200AC80 OSModifyRegister16
0x0200811C OSOrAtomic
0x02007B68 OSOrAtomic64
0x020168B4 OSPanic
0x0201DC94 OSPeekMessage
0x0201D58C OSQueryVirtAddr
0x0200ABC8 OSReadRegister16
0x0200ABB0 OSReadRegister32
0x02015FD4 OSRebootCrash
0x0201DA60 OSReceiveMessage
0x0203149C OSRegisterSystemModeCallback
0x0201FCB8 OSReleaseForeground
0x020228E4 OSReleaseSpinLock
0x02014C88 OSReport
0x02014B30 OSReportInfo
0x02014BDC OSReportVerbose
0x02014A8C OSReportWarn
0x0201F92C OSRequestFastExit
0x0202A214 OSReschedule
0x02017078 OSResetEvent
0x02022288 OSResetStopwatch
0x02015EF0 OSRestartCrashedApp
0x0201BE14 OSRestartGame
0x020193DC OSRestoreInterrupts
0x0202AEB0 OSResumeThread
0x0202BA18 OSRunThread
0x02031488 OSRunThreadsOnExit
0x0200A508 OSSaveContext
0x0202D228 OSSaveCoroutine
0x0200A3F8 OSSaveFPUContext
0x0201FCB4 OSSavesDone_ReadyToRelease
0x02021568 OSScreenClearBufferEx
0x02020C60 OSScreenEnableEx
0x02021480 OSScreenFlipBuffersEx
0x020212F8 OSScreenGetBufferSizeEx
0x0202125C OSScreenInit
0x02021B24 OSScreenPutFontEx
0x02021614 OSScreenPutPixelEx
0x02021354 OSScreenSetBufferEx
0x020212C4 OSScreenShutdown
0x0201FF58 OSSendAppSwitchRequest
0x02030748 OSSendFatalError
0x0201D724 OSSendMessage
0x02020680 OSSendPolicyRequest
0x02005010 OSSetAlarm
0x020054E8 OSSetAlarmEx
0x020067C8 OSSetAlarmTag
0x02006BBC OSSetAlarmUserData
0x02007A38 OSSetAtomic64
0x02016884 OSSetCrashDumpType
0x02009E60 OSSetCurrentContext
0x0200A6FC OSSetCurrentFPUContext
0x0202E6F8 OSSetDABR
0x0202E6BC OSSetExceptionCallback
0x0202E6CC OSSetExceptionCallbackEx
0x0202E730 OSSetIABR
0x02018BE0 OSSetInfo
0x02007718 OSSetMemBound
0x0201529C OSSetPanicCallback
0x0201F024 OSSetPerformanceMonitor
0x020059E4 OSSetPeriodicAlarm
0x02005DE8 OSSetPeriodicAlarmEx
0x02018084 OSSetScreenCapturePermission
0x020180F4 OSSetScreenCapturePermissionEx
0x02023068 OSSetSwitchThreadCallback
0x0202BB44 OSSetThreadAffinity
0x0202C20C OSSetThreadCancelState
0x0202C244 OSSetThreadCleanupCallback
0x0202C320 OSSetThreadDeallocator
0x0202BCAC OSSetThreadName
0x0202B0B0 OSSetThreadPriority
0x0202C3FC OSSetThreadRunQuantum
0x0202B5CC OSSetThreadSpecific
0x0202B4B4 OSSetThreadStackUsage
0x02003ADC OSShutdown
0x0201EAF4 OSSignalCond
0x02016BEC OSSignalEvent
0x02016DF4 OSSignalEventAll
0x02021EB0 OSSignalSemaphore
0x0202AF6C OSSleepThread
0x0202B7C4 OSSleepTicks
0x02022098 OSStartStopwatch
0x020220FC OSStopStopwatch
0x0202F280 OSStopWatchLap
0x0202F2F4 OSStopWatchReset
0x0202F1D0 OSStopWatchStart
0x0202F21C OSStopWatchStop
0x020152E8 OSSupressConsoleOutput
0x0202BF24 OSSuspendThread
0x02008170 OSSwapAtomic
0x02007D3C OSSwapAtomic64
0x0202D1DC OSSwitchCoroutine
0x0200A780 OSSwitchFiber
0x0200A814 OSSwitchFiberEx
0x0201D5EC OSSwitchSecCodeGenMode
0x0200A728 OSSwitchStack
0x02008208 OSTestAndClearAtomic
0x02008020 OSTestAndClearAtomic64
0x020081E0 OSTestAndSetAtomic
0x02007F3C OSTestAndSetAtomic64
0x0202C1B8 OSTestThreadCancel
0x0202F9B8 OSTest_Do
0x0202CAFC OSTicksToCalendarTime
0x0202262C OSTryAcquireSpinLock
0x02022748 OSTryAcquireSpinLockWithTimeout
0x0201E674 OSTryLockMutex
0x02021DF8 OSTryWaitSemaphore
0x0202907C OSUninterruptibleSpinLock_Acquire
0x02029448 OSUninterruptibleSpinLock_Release
0x02029168 OSUninterruptibleSpinLock_TryAcquire
0x02029294 OSUninterruptibleSpinLock_TryAcquireWithTimeout
0x0201E2C4 OSUnlockMutex
0x0201D5E0 OSUnmapMemory
0x02014D18 OSVReport
0x020061BC OSWaitAlarm
0x0201E904 OSWaitCond
0x02016F7C OSWaitEvent
0x02017228 OSWaitEventWithTimeout
0x0202D028 OSWaitMicroseconds
0x020229E0 OSWaitRendezvous
0x02022ACC OSWaitRendezvousWithTimeout
0x02021D10 OSWaitSemaphore
0x0202B010 OSWakeupThread
0x0200AC24 OSWriteRegister16
0x0200AC0C OSWriteRegister32
0x02008154 OSXorAtomic
0x02007CA0 OSXorAtomic64
0x0202A2CC OSYieldThread
0x020004D8 PMBegin
0x02000540 PMCycles
0x02000524 PMEnd
0x0200054C PMInstructions
0x02000544 PML1FetchMisses
0x02000548 PML1MissCycles
0x0200034C PPCAndCMsr
0x02000340 PPCAndMsr
0x020002D4 PPCDisableSpeculation
0x0200039C PPCEieio
0x020002BC PPCEnableSpeculation
0x0200025C PPCHalt
0x020004C8 PPCIsync
0x02000388 PPCMfdec
0x02000480 PPCMfdmaL
0x02000478 PPCMfdmaU
0x02000428 PPCMffpscr
0x02000358 PPCMfhid0
0x02000368 PPCMfhid1
0x02000450 PPCMfhid2
0x020004B0 PPCMfhid4
0x02000370 PPCMfl2cr
0x020003B8 PPCMfmmcr0
0x020003C8 PPCMfmmcr1
0x02000324 PPCMfmsr
0x020004C0 PPCMfpir
0x020003D8 PPCMfpmc1
0x020003E8 PPCMfpmc2
0x020003F8 PPCMfpmc3
0x02000408 PPCMfpmc4
0x02000498 PPCMfpvr
0x02000418 PPCMfsia
0x020004D0 PPCMfsprg0
0x02000460 PPCMfwpar
0x02000258 PPCMtdec
0x02000490 PPCMtdmaL
0x02000488 PPCMtdmaU
0x02000438 PPCMtfpscr
0x02000360 PPCMthid0
0x02000458 PPCMthid2
0x020002EC PPCMthid4
0x02000378 PPCMtl2cr
0x020003C0 PPCMtmmcr0
0x020003D0 PPCMtmmcr1
0x0200032C PPCMtmsr
0x020003E0 PPCMtpmc1
0x020003F0 PPCMtpmc2
0x02000400 PPCMtpmc3
0x02000410 PPCMtpmc4
0x02000420 PPCMtsia
0x02000470 PPCMtwpar
0x02000334 PPCOrMsr
0x020004A0 PPCSetFpIEEEMode
0x020004A8 PPCSetFpNonIEEEMode
0x02000390 PPCSync
0x02071484 UCClose
0x02071DA0 UCDeleteSysConfig
0x02071D84 UCDeleteSysConfigAsync
0x02072064 UCListSysConfig
0x02071E80 UCListSysConfigAsync
0x02071384 UCOpen
0x02072238 UCQuerySysConfig
0x0207206C UCQuerySysConfigAsync
0x020716A8 UCReadSysConfig
0x02071488 UCReadSysConfigAsync
0x02071AD4 UCWriteSysConfig
0x02071AB8 UCWriteSysConfigAsync
0x02000AB0 _Exit
0x0205141C __FSAShimAllocateBuffer
0x02051BD4 __FSAShimCheckClientHandle
0x0204F8E0 __FSAShimDecodeIosErrorToFsaStatus
0x020519E4 __FSAShimFreeBuffer
0x02006EDC __KernelAllocateTimer
0x02006EE8 __KernelFreeTimer
0x02018DE0 __KernelGetInfo
0x02006EC4 __KernelPrimeTimer
0x020190A4 __KernelSendICI
0x02007898 __KernelSetUserModeExHandler
0x02006ED0 __KernelStopTimer
0x02022CE8 __OSAcquireIdLock
0x02018240 __OSAppendCopyData
0x020282B4 __OSBoostThreadPriority
0x0202D0E8 __OSCalendarTimeToPOSIXTime
0x02019440 __OSClearAndEnableInterrupt
0x02015E60 __OSClearAppCrash
0x0201820C __OSClearCopyData
0x02017AE0 __OSClearSavedFrame
0x02016888 __OSConsoleWrite
0x0202A900 __OSCreateThreadType
0x0202837C __OSDeboostThreadPrioriy
0x02019428 __OSDisableInterrupt
0x02025014 __OSDisableScheduler
0x02029D7C __OSDumpActiveThreads
0x02025074 __OSEnableScheduler
0x02022C80 __OSFairSpinLock
0x02022CA4 __OSFairSpinUnlock
0x02015DBC __OSGetAppCrashControl
0x020033C0 __OSGetAppFlags
0x02018384 __OSGetCopyArea
0x02018354 __OSGetCopyDataPtr
0x0201831C __OSGetCopyDataSize
0x02016210 __OSGetCosReportMasks
0x020152B4 __OSGetCrashDetailLevel
0x02016304 __OSGetCrashRecovery
0x02025318 __OSGetEffectivePriority
0x0201928C __OSGetKernelStatistics
0x02018D54 __OSGetProcDataBounds
0x02020988 __OSGetProcessSDKVersion
0x0201870C __OSGetSavedAudioFlags
0x02017CD0 __OSGetSavedFrame
0x02017D90 __OSGetSavedFrameA
0x02017E58 __OSGetSavedFrameB
0x0201856C __OSGetSavedFrameGammaA
0x0201863C __OSGetSavedFrameGammaB
0x02017BF8 __OSGetSavedFramePtr
0x02017C74 __OSGetSavedFramePtrForRead
0x02017C9C __OSGetSavedFramePtrForWrite
0x02017924 __OSGetSavedFrames
0x0201797C __OSGetSavedFramesA
0x02017990 __OSGetSavedFramesB
0x0202F380 __OSGetStatistics
0x0202084C __OSGetSwitchTarget
0x02014F08 __OSGetSymbolName
0x02016164 __OSGetTestSetting
0x020209C4 __OSGetTitleVersion
0x02018194 __OSGetTransitionAudioBuffer
0x020181FC __OSGetTransitionAudioSize
0x02018CD4 __OSGetWriteGatherRegs
0x02003964 __OSHandleECOPowerEventOnBoot
0x02007950 __OSHandlePowerEvents
0x020205DC __OSIsProcessRunning
0x02023138 __OSLockScheduler
0x0202F35C __OSLogReportKernel
0x02003B4C __OSPhysicalToEffectiveCached
0x02003B58 __OSPhysicalToEffectiveUncached
0x0200AB9C __OSReadRegister32Ex
0x020209CC __OSRecycle
0x02022D1C __OSReleaseIdLock
0x0202A268 __OSReschedule
0x02017BC4 __OSResetSavedFrame
0x020182D0 __OSResizeCopyData
0x02020A38 __OSRootLoadShared
0x0201647C __OSSaveCosReportMasks
0x020166F8 __OSSaveCrashDetailLevel
0x02016338 __OSSaveCrashRecovery
0x02018DAC __OSSaveWGData
0x0201D914 __OSSendMessageInternal
0x0202C64C __OSSetAbsoluteSystemTime
0x0202C6AC __OSSetAbsoluteSystemTimeUserMode
0x02009EBC __OSSetAndLoadContext
0x02015E14 __OSSetAppCrashControl
0x0201F030 __OSSetCoreTrace
0x0201628C __OSSetCosReportMasks
0x020166C4 __OSSetCrashDetailLevel
0x020162D0 __OSSetCrashRecovery
0x02009EA4 __OSSetCurrentUserContext
0x0202E6D0 __OSSetDABR
0x02015B74 __OSSetDumpMode
0x0202E708 __OSSetIABR
0x020190EC __OSSetInterruptHandler
0x02015D74 __OSSetLastError
0x0201FF44 __OSSetLaunchTimeout
0x0201871C __OSSetSavedAudioFlags
0x020179A4 __OSSetSavedFrame
0x020183F8 __OSSetSavedFrameGamma
0x02016018 __OSSetTestSetting
0x020181E0 __OSSetTransitionAudioSize
0x02022C80 __OSSpinLock
0x02022CA4 __OSSpinUnlock
0x02026D6C __OSSuspendThreadNolock
0x02022E3C __OSTestAssistReadPhysical32
0x02031C1C __OSTestSystemMode
0x02029D84 __OSTouchSchedulerLock
0x02028464 __OSTryLockScheduler
0x02022C50 __OSTrySpinLock
0x02023828 __OSUnlockScheduler
0x02003B70 __OSValidateAddressSpaceRange
0x0200ABF8 __OSWriteRegister32Ex
0x02003B7C __OSZeroProcessMemory
0x02000170 __PPCExit
0x020003A4 __PPCHalt
0x02029004 __get_eh_globals
0x02029010 __get_eh_init_block
0x02029030 __get_eh_mem_manage
0x02029018 __get_eh_store_globals
0x02029024 __get_eh_store_globals_tdeh
0x0202903C __gh_errno_ptr
0x02029564 __gh_get_errno
0x02000BCC __gh_iob_init
0x020005B0 __gh_lock_init
0x02029054 __gh_set_errno
0x02000630 __ghsLock
0x0200063C __ghsUnlock
0x02000B58 __ghs_at_exit
0x02000A64 __ghs_at_exit_cleanup
0x02000648 __ghs_flock_create
0x02000720 __ghs_flock_destroy
0x020007B4 __ghs_flock_file
0x02000B98 __ghs_flock_ptr
0x020008C4 __ghs_ftrylock_file
0x02000844 __ghs_funlock_file
0x020009A0 __ghs_mtx_dst
0x02000958 __ghs_mtx_init
0x020009E4 __ghs_mtx_lock
0x020009EC __ghs_mtx_unlock
0x02014D74 __os_snprintf
0x0200E044 __tls_get_addr
0x02039E48 bspGetConsoleTypeRaw
0x02039C84 bspGetEntityVersion
0x02039D94 bspGetHardwareVersion
0x0203A1C8 bspInitialize
0x0203A468 bspInitializeShimInterface
0x02039B1C bspQuery
0x02039EF4 bspRead
0x0203A31C bspShutdown
0x0203A05C bspWrite
0x02000AF4 exit
0x0201BF50 memclr
0x0201BF5C memcpy
0x0201BF64 memmove
0x0201BF48 memset
0x0204EAEC smdPpcClose
0x0204EC4C smdPpcGetCtrlTableVectors
0x0204EBA0 smdPpcGetInterfaceState
0x0204E808 smdPpcInit
0x0204EA38 smdPpcOpen
0x0204F200 smdPpcReceive
0x0204EDC0 smdPpcSendMessage
0x0204F0FC smdPpcSendVector
0x0204EE80 smdPpcSendVectorSpec
0x0204F648 smdSimpleBufAlloc
0x0204F744 smdSimpleBufFree
0x0204F824 smdSimpleBufGetStatistics
0x0204F534 smdSimpleBufPoolCreate
0x100FF8B8 MEMAllocFromDefaultHeap
0x1005B640 MEMAllocFromDefaultHeapEx
0x100FF8BC MEMFreeToDefaultHeap
0x100C88A8 OSDynLoad_gLoaderLock
0x100A1D78 __OSCurrentThread
0x100AA930 __OSPlatformInfo
0x100A0000 __OSSchedulerLock
0x100A93F4 __atexit_cleanup
0x1005182C __cpp_exception_cleanup_ptr
0x10051828 __cpp_exception_init_ptr
0x1001E9AC __gh_FOPEN_MAX
0x100A933C __ghs_cpp_locks
0x100A93F8 __stdio_cleanup
0x100A93FC _iob
0x100A953C _iob_lock
0x100A93EC environ
0x100EEEA4 errno
